Date,Open,High,Low,Close,Adj Close,Volume
9/18/2013,33.414001,33.490002,32.840000,33.243999,33.243999,27198500
9/19/2013,34.160000,36.094002,33.816002,35.584000,35.584000,77973000
9/20/2013,35.779999,37.166000,35.712002,36.678001,36.678001,67008500
9/23/2013,36.896000,37.096001,35.422001,36.222000,36.222000,40867000
9/24/2013,35.827999,36.992001,35.529999,36.466000,36.466000,31367000
9/25/2013,36.712002,37.259998,36.099998,37.048000,37.048000,41263500
9/26/2013,37.340000,37.936001,37.122002,37.728001,37.728001,33072000
9/27/2013,37.504002,38.256001,37.285999,38.180000,38.180000,29582000
9/30/2013,37.799999,38.900002,37.599998,38.674000,38.674000,44623500
10/1/2013,38.792000,38.846001,37.674000,38.599998,38.599998,38779500
10/2/2013,37.717999,38.366001,35.080002,36.189999,36.189999,103877000
10/3/2013,35.009998,35.938000,33.599998,34.661999,34.661999,119082500
10/4/2013,35.279999,36.236000,34.529999,36.195999,36.195999,72070000
10/7/2013,36.492001,37.346001,36.051998,36.613998,36.613998,57428000
10/8/2013,36.880001,37.186001,34.641998,34.945999,34.945999,68786000
10/9/2013,34.945999,34.998001,32.299999,33.756001,33.756001,76582500
10/10/2013,34.618000,35.150002,33.938000,34.585999,34.585999,44419500
10/11/2013,34.549999,35.858002,34.240002,35.740002,35.740002,41555500
10/14/2013,35.000000,36.500000,34.830002,35.944000,35.944000,38848000
10/15/2013,37.056000,37.757999,36.636002,36.787998,36.787998,54892500
10/16/2013,36.980000,37.459999,36.417999,36.712002,36.712002,41027000
10/17/2013,36.708000,36.959999,36.198002,36.560001,36.560001,33525000
10/18/2013,36.830002,37.192001,36.504002,36.680000,36.680000,29654000
10/21/2013,36.655998,36.678001,34.200001,34.520000,34.520000,57660500
10/22/2013,34.099998,35.556000,33.222000,34.307999,34.307999,56933500
10/23/2013,33.782001,34.362000,32.029999,32.900002,32.900002,66602000
10/24/2013,33.000000,34.900002,32.566002,34.630001,34.630001,54128500
10/25/2013,34.841999,34.900002,33.360001,33.931999,33.931999,37977500
10/28/2013,34.035999,34.099998,32.439999,32.571999,32.571999,39208500
10/29/2013,32.551998,33.090000,30.600000,32.894001,32.894001,70558500
10/30/2013,32.925999,33.535999,31.634001,31.844000,31.844000,42009000
10/31/2013,31.134001,32.487999,30.660000,31.988001,31.988001,46669000
11/1/2013,32.599998,33.180000,32.082001,32.433998,32.433998,35903000
11/4/2013,33.000000,35.077999,32.844002,35.040001,35.040001,65602000
11/5/2013,36.000000,36.285999,34.271999,35.362000,35.362000,112335500
11/6/2013,30.962000,32.146000,29.270000,30.232000,30.232000,155358500
11/7/2013,28.837999,29.129999,27.524000,27.954000,27.954000,111423500
11/8/2013,27.296000,28.120001,26.464001,27.590000,27.590000,112389500
11/11/2013,28.200001,29.084000,27.420000,28.940001,28.940001,69988000
11/12/2013,28.938000,28.940001,27.236000,27.559999,27.559999,74926000
11/13/2013,28.167999,28.474001,27.268000,27.740000,27.740000,63291500
11/14/2013,27.784000,28.080000,26.822001,27.520000,27.520000,61018500
11/15/2013,27.370001,27.590000,26.870001,27.090000,27.090000,49501000
11/18/2013,27.054001,27.090000,23.922001,24.316000,24.316000,115691000
11/19/2013,23.886000,25.799999,23.844000,25.218000,25.218000,99081000
11/20/2013,25.216000,25.490000,23.812000,24.222000,24.222000,69248000
11/21/2013,24.577999,24.958000,24.049999,24.420000,24.420000,59519000
11/22/2013,24.316000,24.549999,23.586000,24.275999,24.275999,55483500
11/25/2013,24.900000,25.167999,24.059999,24.167999,24.167999,51336500
11/26/2013,23.875999,24.544001,23.219999,24.100000,24.100000,69427500
11/27/2013,24.261999,25.389999,23.903999,25.388000,25.388000,61838000
11/29/2013,25.954000,26.118000,25.396000,25.455999,25.455999,48581000
12/2/2013,25.270000,25.709999,24.785999,24.834000,24.834000,38756000
12/3/2013,26.535999,28.988001,26.318001,28.940001,28.940001,128412000
12/4/2013,28.864000,28.886000,27.426001,27.790001,27.790001,65738500
12/5/2013,28.030001,28.670000,27.900000,28.096001,28.096001,46442000
12/6/2013,28.302000,28.497999,27.260000,27.472000,27.472000,39548000
12/9/2013,27.400000,28.340000,26.841999,28.320000,28.320000,45307500
12/10/2013,28.010000,29.174000,27.972000,28.438000,28.438000,53741000
12/11/2013,28.375999,28.610001,27.898001,27.930000,27.930000,35689000
12/12/2013,27.940001,29.648001,27.705999,29.493999,29.493999,53839000
12/13/2013,29.610001,30.360001,29.464001,29.530001,29.530001,52959500
12/16/2013,29.695999,30.086000,29.219999,29.587999,29.587999,33376500
12/17/2013,29.516001,30.926001,29.264000,30.492001,30.492001,52475000
12/18/2013,30.448000,30.980000,29.190001,29.596001,29.596001,57909500
12/19/2013,29.379999,29.400000,27.820000,28.143999,28.143999,63700000
12/20/2013,28.316000,28.870001,28.316000,28.648001,28.648001,37063000
12/23/2013,28.969999,29.247999,28.520000,28.709999,28.709999,26927500
12/24/2013,30.000000,30.993999,29.964001,30.282000,30.282000,49707500
12/26/2013,31.007999,31.600000,30.858000,31.100000,31.100000,35647500
12/27/2013,31.059999,31.100000,30.160000,30.224001,30.224001,27301000
12/30/2013,30.224001,30.962000,30.150000,30.488001,30.488001,22337500
12/31/2013,30.464001,30.639999,29.732000,30.086000,30.086000,21312000
1/2/2014,29.959999,30.496000,29.309999,30.020000,30.020000,30942000
1/3/2014,30.000000,30.438000,29.719999,29.912001,29.912001,23475000
1/6/2014,30.000000,30.080000,29.048000,29.400000,29.400000,26805500
1/7/2014,29.524000,30.080000,29.049999,29.872000,29.872000,25170500
1/8/2014,29.770000,30.740000,29.752001,30.256001,30.256001,30816000
1/9/2014,30.500000,30.686001,29.370001,29.506001,29.506001,26910000
1/10/2014,29.691999,29.780001,28.450001,29.143999,29.143999,37230500
1/13/2014,29.156000,29.400000,27.563999,27.868000,27.868000,31580500
1/14/2014,28.100000,32.400002,27.334000,32.254002,32.254002,138035000
1/15/2014,33.689999,34.445999,32.419998,32.826000,32.826000,102328000
1/16/2014,32.500000,34.540001,32.480000,34.194000,34.194000,59797000
1/17/2014,34.037998,34.639999,33.590000,34.001999,34.001999,46031000
1/21/2014,34.248001,35.458000,34.161999,35.335999,35.335999,48673500
1/22/2014,35.562000,36.063999,34.952000,35.712002,35.712002,35113000
1/23/2014,35.445999,36.476002,34.683998,36.299999,36.299999,39337000
1/24/2014,35.570000,36.096001,34.706001,34.919998,34.919998,38321500
1/27/2014,35.032001,35.584000,32.942001,33.924000,33.924000,43582000
1/28/2014,34.299999,35.796001,34.200001,35.675999,35.675999,30467000
1/29/2014,35.060001,35.818001,34.625999,35.046001,35.046001,29677500
1/30/2014,35.599998,36.956001,35.402000,36.568001,36.568001,42825000
1/31/2014,35.770000,37.200001,35.702000,36.282001,36.282001,32544000
2/3/2014,36.577999,36.976002,35.032001,35.422001,35.422001,33824500
2/4/2014,36.139999,36.320000,35.240002,35.745998,35.745998,23431500
2/5/2014,35.660000,36.118000,33.872002,34.883999,34.883999,36340000
2/6/2014,35.259998,36.021999,35.200001,35.675999,35.675999,29208000
2/7/2014,36.202000,37.326000,35.919998,37.306000,37.306000,44642500
2/10/2014,37.868000,39.860001,37.863998,39.312000,39.312000,64853500
2/11/2014,39.793999,40.439999,38.540001,39.324001,39.324001,53549500
2/12/2014,39.155998,39.653999,38.863998,39.063999,39.063999,25868500
2/13/2014,38.667999,40.543999,38.650002,39.925999,39.925999,40146500
2/14/2014,39.619999,40.375999,39.400002,39.646000,39.646000,30790000
2/18/2014,41.048000,41.200001,40.271999,40.740002,40.740002,46664000
2/19/2014,40.740002,40.740002,38.681999,38.728001,38.728001,80845000
2/20/2014,43.001999,43.042000,41.254002,41.993999,41.993999,90011500
2/21/2014,42.327999,42.796001,41.838001,41.919998,41.919998,39094000
2/24/2014,41.751999,43.672001,41.664001,43.529999,43.529999,41392000
2/25/2014,46.000000,51.840000,45.689999,49.599998,49.599998,163408500
2/26/2014,51.716000,53.000000,49.500000,50.599998,50.599998,123023000
2/27/2014,52.250000,52.380001,49.666000,50.507999,50.507999,89729000
2/28/2014,49.930000,50.535999,48.509998,48.962002,48.962002,72949000
3/3/2014,47.452000,50.330002,46.998001,50.112000,50.112000,65446500
3/4/2014,51.695999,52.000000,50.566002,50.967999,50.967999,43728000
3/5/2014,51.344002,51.397999,50.360001,50.532001,50.532001,29678500
3/6/2014,50.827999,51.500000,49.889999,50.588001,50.588001,36805500
3/7/2014,50.588001,50.970001,48.882000,49.242001,49.242001,39061500
3/10/2014,48.540001,48.599998,47.212002,47.768002,47.768002,38640500
3/11/2014,47.299999,48.919998,46.486000,46.882000,46.882000,44050500
3/12/2014,46.299999,49.500000,46.222000,48.298000,48.298000,48772000
3/13/2014,48.757999,48.838001,46.799999,47.557999,47.557999,31181500
3/14/2014,47.057999,47.388000,45.664001,46.194000,46.194000,41448500
3/17/2014,46.990002,47.585999,46.099998,46.796001,46.796001,29563000
3/18/2014,47.389999,48.299999,47.004002,48.007999,48.007999,31211500
3/19/2014,48.278000,48.310001,46.702000,47.167999,47.167999,25356500
3/20/2014,47.231998,47.849998,46.672001,46.981998,46.981998,19089500
3/21/2014,47.203999,47.240002,45.500000,45.778000,45.778000,41084500
3/24/2014,45.950001,45.980000,42.054001,44.034000,44.034000,56644000
3/25/2014,44.827999,45.410000,43.580002,44.088001,44.088001,39327000
3/26/2014,44.389999,44.520000,42.270000,42.591999,42.591999,34536500
3/27/2014,42.473999,42.720001,40.599998,41.464001,41.464001,47478500
3/28/2014,42.560001,43.344002,42.054001,42.473999,42.473999,48424000
3/31/2014,43.299999,43.349998,41.278000,41.689999,41.689999,41900000
4/1/2014,41.804001,43.632000,41.716000,43.394001,43.394001,36857000
4/2/2014,44.000000,46.178001,43.610001,46.057999,46.057999,53911500
4/3/2014,46.060001,47.146000,44.400002,45.080002,45.080002,54618500
4/4/2014,45.202000,45.653999,42.250000,42.445999,42.445999,56728000
4/7/2014,41.161999,43.240002,40.702000,41.504002,41.504002,49277500
4/8/2014,42.009998,43.298000,41.284000,43.091999,43.091999,34446500
4/9/2014,43.352001,43.689999,42.178001,43.386002,43.386002,25789500
4/10/2014,43.363998,43.500000,40.757999,40.838001,40.838001,36057500
4/11/2014,40.122002,41.400002,39.720001,40.756001,40.756001,45336000
4/14/2014,41.520000,41.688000,38.882000,39.618000,39.618000,38515000
4/15/2014,39.818001,39.858002,36.863998,38.782001,38.782001,68296500
4/16/2014,39.400002,39.998001,38.164001,39.821999,39.821999,36011000
4/17/2014,39.922001,40.458000,38.816002,39.624001,39.624001,29634000
4/21/2014,39.416000,41.240002,38.799999,40.875999,40.875999,26291000
4/22/2014,41.271999,43.866001,41.001999,43.728001,43.728001,49023500
4/23/2014,43.265999,43.348000,41.400002,41.598000,41.598000,36478000
4/24/2014,42.161999,42.560001,40.639999,41.571999,41.571999,27476000
4/25/2014,40.400002,41.340000,39.529999,39.970001,39.970001,34983500
4/28/2014,40.000000,40.757999,38.099998,39.702000,39.702000,35210000
4/29/2014,39.641998,41.430000,39.105999,41.383999,41.383999,28895500
4/30/2014,40.720001,41.632000,40.256001,41.577999,41.577999,22203000
5/1/2014,41.416000,42.804001,41.138000,41.546001,41.546001,27199500
5/2/2014,41.720001,42.271999,41.304001,42.181999,42.181999,20434000
5/5/2014,41.896000,43.537998,41.703999,43.321999,43.321999,25735000
5/6/2014,43.320000,43.731998,41.369999,41.456001,41.456001,28183500
5/7/2014,41.928001,42.040001,39.450001,40.270000,40.270000,50896500
5/8/2014,36.400002,38.880001,35.599998,35.717999,35.717999,100283000
5/9/2014,35.972000,36.680000,35.444000,36.452000,36.452000,42476000
5/12/2014,36.773998,37.438000,35.976002,36.933998,36.933998,35011500
5/13/2014,36.751999,38.268002,36.599998,38.032001,38.032001,35486000
5/14/2014,37.790001,38.695999,37.419998,38.124001,38.124001,27033500
5/15/2014,37.995998,38.532001,37.060001,37.717999,37.717999,30202000
5/16/2014,37.790001,38.408001,37.543999,38.312000,38.312000,22438500
5/19/2014,38.144001,39.377998,38.000000,39.217999,39.217999,22858500
5/20/2014,39.388000,39.866001,38.613998,39.060001,39.060001,27730500
5/21/2014,39.236000,39.973999,38.958000,39.889999,39.889999,26427000
5/22/2014,40.070000,41.375999,39.911999,40.976002,40.976002,31072500
5/23/2014,40.905998,41.551998,40.500000,41.459999,41.459999,20034000
5/27/2014,41.703999,42.773998,41.540001,42.312000,42.312000,26705500
5/28/2014,42.004002,42.554001,41.051998,42.048000,42.048000,27475500
5/29/2014,42.113998,42.498001,41.543999,42.048000,42.048000,18462500
5/30/2014,42.060001,42.959999,41.403999,41.554001,41.554001,27905500
6/2/2014,41.466000,41.869999,40.334000,40.939999,40.939999,23340500
6/3/2014,40.698002,41.599998,40.518002,40.987999,40.987999,19304000
6/4/2014,40.869999,41.251999,40.080002,40.798000,40.798000,17137000
6/5/2014,40.894001,41.840000,40.810001,41.380001,41.380001,20273000
6/6/2014,41.950001,42.161999,41.436001,41.633999,41.633999,15369000
6/9/2014,41.590000,41.998001,40.840000,41.062000,41.062000,14028500
6/10/2014,40.886002,41.394001,40.310001,40.459999,40.459999,17573500
6/11/2014,40.299999,41.000000,39.849998,40.894001,40.894001,19887500
6/12/2014,41.020000,41.976002,40.542000,40.703999,40.703999,29968500
6/13/2014,40.956001,41.358002,40.316002,41.284000,41.284000,17721500
6/16/2014,41.352001,45.098000,41.251999,44.922001,44.922001,66232000
6/17/2014,44.821999,47.108002,44.570000,46.334000,46.334000,66524500
6/18/2014,46.299999,46.341999,45.223999,45.424000,45.424000,34701000
6/19/2014,45.776001,47.062000,45.400002,45.557999,45.557999,43965500
6/20/2014,45.703999,46.257999,45.240002,45.917999,45.917999,24519500
6/23/2014,45.902000,47.798000,45.644001,47.444000,47.444000,38955500
6/24/2014,47.793999,48.375999,46.326000,46.500000,46.500000,40379500
6/25/2014,46.610001,47.509998,46.048000,47.377998,47.377998,29008000
6/26/2014,47.433998,48.080002,46.841999,47.119999,47.119999,25607000
6/27/2014,46.938000,48.000000,46.900002,47.812000,47.812000,28175000
6/30/2014,47.910000,48.897999,47.799999,48.012001,48.012001,24143000
7/1/2014,48.492001,48.688000,47.740002,47.944000,47.944000,21680500
7/2/2014,48.132000,48.466000,45.414001,45.886002,45.886002,40137000
7/3/2014,46.257999,46.380001,44.799999,45.849998,45.849998,25833500
7/7/2014,45.500000,45.956001,44.080002,44.532001,44.532001,29468500
7/8/2014,43.730000,44.192001,42.854000,43.813999,43.813999,39181000
7/9/2014,44.254002,44.844002,43.841999,44.612000,44.612000,20577000
7/10/2014,43.436001,44.444000,43.208000,43.891998,43.891998,24319500
7/11/2014,44.122002,44.320000,43.520000,43.625999,43.625999,16511500
7/14/2014,43.998001,45.757999,43.090000,45.340000,45.340000,36016000
7/15/2014,45.346001,45.529999,43.619999,43.916000,43.916000,28592500
7/16/2014,44.363998,44.959999,43.363998,43.431999,43.431999,20222500
7/17/2014,43.231998,44.110001,42.720001,43.080002,43.080002,23247000
7/18/2014,43.189999,44.242001,43.186001,44.004002,44.004002,21268500
7/21/2014,43.450001,44.641998,43.344002,44.108002,44.108002,19111000
7/22/2014,44.438000,44.660000,43.821999,43.916000,43.916000,13650000
7/23/2014,44.001999,44.950001,43.886002,44.498001,44.498001,15416500
7/24/2014,44.650002,45.020000,44.160000,44.708000,44.708000,16227500
7/25/2014,44.543999,45.394001,44.349998,44.714001,44.714001,15435500
7/28/2014,44.849998,46.400002,44.279999,44.964001,44.964001,32571500
7/29/2014,45.321999,45.660000,44.972000,45.001999,45.001999,16912000
7/30/2014,44.383999,45.919998,44.208000,45.784000,45.784000,24639000
7/31/2014,45.852001,46.279999,44.299999,44.660000,44.660000,38745500
8/1/2014,45.217999,47.500000,45.200001,46.653999,46.653999,59479000
8/4/2014,46.875999,48.099998,46.653999,47.703999,47.703999,29798500
8/5/2014,47.493999,48.598000,47.138000,47.698002,47.698002,26943000
8/6/2014,47.779999,50.284000,47.716000,49.785999,49.785999,46246500
8/7/2014,50.023998,51.338001,49.824001,50.478001,50.478001,37394500
8/8/2014,50.231998,50.352001,49.299999,49.625999,49.625999,25450500
8/11/2014,51.096001,52.748001,51.000000,51.863998,51.863998,40506500
8/12/2014,51.616001,52.060001,50.916000,51.992001,51.992001,31911500
8/13/2014,52.402000,53.127998,51.922001,52.062000,52.062000,34663000
8/14/2014,52.498001,52.599998,51.299999,52.276001,52.276001,20633000
8/15/2014,52.296001,52.417999,51.700001,52.402000,52.402000,19339500
8/18/2014,52.650002,53.452000,51.950001,51.987999,51.987999,29246000
8/19/2014,51.773998,51.866001,50.324001,51.352001,51.352001,26674000
8/20/2014,50.933998,51.748001,50.599998,51.141998,51.141998,15139500
8/21/2014,51.304001,51.759998,50.652000,50.868000,50.868000,14578000
8/22/2014,50.908001,51.389999,50.521999,51.355999,51.355999,14167000
8/25/2014,51.638000,52.736000,51.638000,52.509998,52.509998,21590500
8/26/2014,52.995998,53.099998,52.332001,52.348000,52.348000,19090000
8/27/2014,52.700001,52.848000,52.057999,52.650002,52.650002,14925500
8/28/2014,52.377998,52.896000,52.327999,52.771999,52.771999,14224500
8/29/2014,53.740002,54.400002,53.501999,53.939999,53.939999,32235500
9/2/2014,55.099998,56.978001,54.860001,56.824001,56.824001,49262000
9/3/2014,57.534000,57.599998,56.020000,56.237999,56.237999,33861500
9/4/2014,56.801998,58.284000,56.080002,57.208000,57.208000,41708500
9/5/2014,56.509998,56.580002,54.501999,55.478001,55.478001,55849500
9/8/2014,55.523998,56.976002,55.504002,56.422001,56.422001,27508000
9/9/2014,56.598000,57.098000,55.400002,55.695999,55.695999,22794000
9/10/2014,55.900002,56.282001,54.731998,56.220001,56.220001,18906500
9/11/2014,56.091999,56.958000,55.726002,56.062000,56.062000,18830500
9/12/2014,56.099998,56.478001,55.400002,55.840000,55.840000,16623000
9/15/2014,54.874001,54.880001,49.826000,50.771999,50.771999,82277000
9/16/2014,51.029999,52.492001,50.484001,52.147999,52.147999,41500500
9/17/2014,52.481998,52.939999,51.900002,52.276001,52.276001,25888500
9/18/2014,52.672001,53.119999,52.464001,52.764000,52.764000,18463000
9/19/2014,51.598000,52.285999,51.054001,51.863998,51.863998,34054500
9/22/2014,51.000000,51.203999,48.942001,50.006001,50.006001,41070500
9/23/2014,49.043999,50.759998,49.000000,50.082001,50.082001,28293500
9/24/2014,50.223999,50.568001,49.408001,50.428001,50.428001,18747500
9/25/2014,50.504002,50.992001,49.220001,49.389999,49.389999,24171000
9/26/2014,49.650002,49.945999,49.214001,49.320000,49.320000,18977000
9/29/2014,48.799999,49.728001,48.276001,49.051998,49.051998,24263500
9/30/2014,49.383999,49.529999,48.023998,48.535999,48.535999,21191500
10/1/2014,48.439999,48.532001,47.130001,48.048000,48.048000,29708500
10/2/2014,50.040001,50.557999,49.071999,50.284000,50.284000,44991000
10/3/2014,50.612000,51.299999,50.206001,51.042000,51.042000,27031500
10/6/2014,51.826000,52.498001,51.560001,52.124001,52.124001,38566500
10/7/2014,51.706001,52.292000,51.146000,51.914001,51.914001,22427500
10/8/2014,52.020000,52.576000,50.528000,51.855999,51.855999,25275500
10/9/2014,52.450001,53.108002,50.880001,51.402000,51.402000,36806500
10/10/2014,48.928001,49.178001,47.040001,47.382000,47.382000,64441500
10/13/2014,47.714001,47.792000,44.200001,44.917999,44.917999,56343500
10/14/2014,45.650002,46.493999,44.599998,45.411999,45.411999,35526500
10/15/2014,44.000000,46.198002,43.464001,45.939999,45.939999,45736500
10/16/2014,43.944000,45.984001,43.820000,45.270000,45.270000,26996500
10/17/2014,46.675999,46.953999,45.310001,45.495998,45.495998,52747000
10/20/2014,45.344002,46.480000,45.102001,46.094002,46.094002,17472000
10/21/2014,46.854000,47.077999,46.160000,47.068001,47.068001,20651500
10/22/2014,46.638000,47.478001,46.112000,46.220001,46.220001,20583000
10/23/2014,46.931999,47.256001,46.400002,47.057999,47.057999,17462000
10/24/2014,47.254002,47.560001,46.240002,47.048000,47.048000,17316500
10/27/2014,46.849998,46.922001,44.062000,44.334000,44.334000,47766500
10/28/2014,45.919998,48.919998,45.650002,48.554001,48.554001,52581500
10/29/2014,48.226002,48.299999,47.127998,47.619999,47.619999,24812500
10/30/2014,47.627998,48.099998,47.012001,47.731998,47.731998,16142000
10/31/2014,48.501999,48.624001,47.750000,48.340000,48.340000,18876500
11/3/2014,48.599998,49.512001,48.264000,48.518002,48.518002,21019000
11/4/2014,48.098000,48.470001,47.306000,47.785999,47.785999,18413000
11/5/2014,48.200001,48.271999,46.105999,46.194000,46.194000,45229500
11/6/2014,46.897999,49.338001,45.700001,48.243999,48.243999,76773500
11/7/2014,48.438000,48.568001,47.439999,48.040001,48.040001,25805000
11/10/2014,47.821999,48.576000,47.360001,48.386002,48.386002,22886000
11/11/2014,48.509998,50.363998,48.400002,50.216000,50.216000,39744000
11/12/2014,49.944000,50.467999,49.116001,49.820000,49.820000,29354000
11/13/2014,50.124001,51.150002,50.049999,50.340000,50.340000,31180000
11/14/2014,50.000000,51.770000,49.700001,51.736000,51.736000,30505500
11/17/2014,51.498001,51.799999,50.403999,50.796001,50.796001,20128500
11/18/2014,51.172001,51.998001,51.102001,51.540001,51.540001,22365000
11/19/2014,50.122002,50.375999,49.119999,49.548000,49.548000,39592500
11/20/2014,49.590000,50.186001,49.200001,49.742001,49.742001,17936000
11/21/2014,50.442001,50.556000,48.433998,48.556000,48.556000,37425500
11/24/2014,49.040001,49.520000,48.127998,49.344002,49.344002,23948500
11/25/2014,49.470001,49.944000,49.217999,49.618000,49.618000,15799000
11/26/2014,49.667999,49.799999,49.320000,49.688000,49.688000,9906000
11/28/2014,49.070000,49.338001,48.504002,48.903999,48.903999,10598500
12/1/2014,48.231998,48.493999,45.801998,46.327999,46.327999,43097000
12/2/2014,46.914001,46.976002,45.599998,46.285999,46.285999,29435000
12/3/2014,45.250000,45.944000,45.099998,45.860001,45.860001,26538500
12/4/2014,45.720001,46.180000,45.562000,45.655998,45.655998,19278000
12/5/2014,45.734001,45.877998,44.452000,44.742001,44.742001,30318000
12/8/2014,44.307999,44.972000,42.467999,42.872002,42.872002,46128000
12/9/2014,41.868000,43.546001,40.854000,43.377998,43.377998,47157500
12/10/2014,42.826000,43.354000,41.540001,41.967999,41.967999,36570500
12/11/2014,42.105999,43.085999,41.646000,41.776001,41.776001,33472000
12/12/2014,40.964001,42.335999,40.900002,41.400002,41.400002,35869000
12/15/2014,41.858002,41.959999,40.534000,40.807999,40.807999,26091500
12/16/2014,40.178001,40.736000,39.074001,39.562000,39.562000,42130500
12/17/2014,38.612000,41.330002,38.529999,41.164001,41.164001,36839000
12/18/2014,42.476002,43.688000,42.360001,43.652000,43.652000,37416500
12/19/2014,44.037998,44.080002,42.900002,43.858002,43.858002,34552500
12/22/2014,44.000000,44.812000,43.652000,44.520000,44.520000,23997000
12/23/2014,44.762001,44.863998,43.903999,44.194000,44.194000,22528500
12/24/2014,43.953999,44.500000,43.849998,44.452000,44.452000,6661000
12/26/2014,44.301998,45.700001,44.299999,45.563999,45.563999,16635000
12/29/2014,45.380001,45.582001,44.804001,45.141998,45.141998,14012500
12/30/2014,44.798000,45.130001,44.279999,44.445999,44.445999,14516000
12/31/2014,44.618000,45.136002,44.450001,44.481998,44.481998,11487500
1/2/2015,44.574001,44.650002,42.652000,43.862000,43.862000,23822000
1/5/2015,42.910000,43.299999,41.431999,42.018002,42.018002,26842500
1/6/2015,42.012001,42.840000,40.841999,42.256001,42.256001,31309500
1/7/2015,42.669998,42.956001,41.956001,42.189999,42.189999,14842000
1/8/2015,42.562000,42.759998,42.001999,42.124001,42.124001,17212500
1/9/2015,41.784000,41.995998,40.992001,41.332001,41.332001,23341500
1/12/2015,40.610001,40.894001,39.849998,40.442001,40.442001,29751500
1/13/2015,40.664001,41.521999,40.181999,40.849998,40.849998,22386500
1/14/2015,37.166000,39.040001,37.000000,38.537998,38.537998,57759500
1/15/2015,38.897999,39.150002,38.000000,38.374001,38.374001,26082500
1/16/2015,38.139999,38.897999,37.930000,38.613998,38.613998,18016000
1/20/2015,38.773998,38.824001,37.408001,38.386002,38.386002,22516000
1/21/2015,37.910000,39.736000,37.902000,39.313999,39.313999,20765000
1/22/2015,39.400002,40.647999,39.040001,40.324001,40.324001,20584500
1/23/2015,40.057999,40.700001,39.666000,40.257999,40.257999,17193000
1/26/2015,40.366001,41.723999,40.209999,41.310001,41.310001,16172500
1/27/2015,40.883999,41.605999,40.660000,41.195999,41.195999,13905000
1/28/2015,41.222000,41.273998,39.683998,39.874001,39.874001,15748000
1/29/2015,40.214001,41.195999,39.299999,41.040001,41.040001,17740500
1/30/2015,40.792000,41.493999,40.599998,40.720001,40.720001,15035000
2/2/2015,40.793999,42.389999,40.660000,42.188000,42.188000,20746000
2/3/2015,42.644001,44.074001,42.254002,43.672001,43.672001,24131000
2/4/2015,43.658001,44.296001,43.360001,43.709999,43.709999,16527000
2/5/2015,43.976002,45.096001,43.928001,44.198002,44.198002,17614500
2/6/2015,44.400002,44.680000,43.299999,43.472000,43.472000,16219500
2/9/2015,43.076000,43.585999,42.397999,43.495998,43.495998,17362000
2/10/2015,43.509998,44.099998,43.000000,43.257999,43.257999,26952500
2/11/2015,42.442001,42.948002,41.456001,42.560001,42.560001,48845500
2/12/2015,38.714001,40.618000,38.655998,40.576000,40.576000,78248000
2/13/2015,40.580002,41.198002,40.181999,40.754002,40.754002,30955000
2/17/2015,41.139999,41.139999,40.299999,40.869999,40.869999,19898000
2/18/2015,40.834000,41.234001,40.520000,40.891998,40.891998,13568000
2/19/2015,41.000000,42.487999,40.750000,42.341999,42.341999,25770500
2/20/2015,42.155998,43.520000,41.962002,43.422001,43.422001,29910500
2/23/2015,43.132000,43.639999,41.265999,41.467999,41.467999,42499000
2/24/2015,41.458000,41.458000,40.340000,40.821999,40.821999,33018000
2/25/2015,40.987999,41.428001,40.515999,40.751999,40.751999,19547500
2/26/2015,40.799999,42.217999,40.444000,41.438000,41.438000,32364500
2/27/2015,41.380001,41.709999,40.560001,40.667999,40.667999,19410500
3/2/2015,40.540001,40.667999,39.166000,39.466000,39.466000,39610500
3/3/2015,39.362000,40.048000,39.063999,39.911999,39.911999,22161500
3/4/2015,39.849998,40.504002,39.442001,40.487999,40.487999,21110000
3/5/2015,40.570000,41.237999,40.029999,40.125999,40.125999,24385000
3/6/2015,39.841999,40.150002,38.430000,38.776001,38.776001,33562000
3/9/2015,38.877998,38.897999,37.650002,38.175999,38.175999,33683500
3/10/2015,37.692001,38.700001,37.520000,38.063999,38.063999,27898500
3/11/2015,38.230000,39.236000,38.202000,38.748001,38.748001,24874500
3/12/2015,38.750000,38.889999,37.950001,38.214001,38.214001,20746500
3/13/2015,37.790001,38.349998,37.464001,37.736000,37.736000,27171500
3/16/2015,38.400002,39.181999,37.959999,39.139999,39.139999,28144000
3/17/2015,39.085999,39.742001,38.787998,38.945999,38.945999,24470500
3/18/2015,38.992001,40.175999,38.622002,40.141998,40.141998,24104500
3/19/2015,40.400002,40.917999,38.905998,39.130001,39.130001,42376000
3/20/2015,39.490002,39.798000,39.124001,39.616001,39.616001,21347500
3/23/2015,39.700001,40.099998,39.493999,39.925999,39.925999,13158000
3/24/2015,40.316002,40.757999,39.950001,40.344002,40.344002,18249500
3/25/2015,39.653999,39.717999,38.540001,38.860001,38.860001,28652000
3/26/2015,38.784000,38.958000,37.939999,38.082001,38.082001,20640000
3/27/2015,37.813999,37.858002,36.279999,37.000000,37.000000,43024500
3/30/2015,37.169998,38.450001,36.360001,38.113998,38.113998,50447500
3/31/2015,38.706001,38.751999,37.681999,37.754002,37.754002,25133000
4/1/2015,37.740002,38.459999,37.209999,37.518002,37.518002,18973000
4/2/2015,38.046001,38.646000,38.000000,38.200001,38.200001,25052000
